"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/01/09","16:48","0.777","-","0.93"
"2022/01/09","16:54","0.794","-","0.956"
"2022/01/09","17:00","0.811","-","0.96"
"2022/01/09","17:06","0.827","-","0.954"
"2022/01/09","17:12","0.842","-","0.959"
"2022/01/09","17:18","0.855","-","0.982"
"2022/01/09","17:24","0.867","-","0.99"
"2022/01/09","17:30","0.878","-","0.993"
"2022/01/09","17:36","0.887","-","1.002"
"2022/01/09","17:42","0.894","-","1.03"
"2022/01/09","17:48","0.901","-","1.041"
"2022/01/09","17:54","0.905","-","1.057"
"2022/01/09","18:00","0.908","-","1.059"
"2022/01/09","18:06","0.909","-","1.054"
"2022/01/09","18:12","0.909","-","1.051"
"2022/01/09","18:18","0.906","-","1.064"
"2022/01/09","18:24","0.903","-","1.069"
"2022/01/09","18:30","0.897","-","1.069"
"2022/01/09","18:36","0.89","-","1.071"
"2022/01/09","18:42","0.881","-","1.052"
"2022/01/09","18:48","0.871","-","1.036"
"2022/01/09","18:54","0.859","-","1.034"
"2022/01/09","19:00","0.846","-","1.017"
"2022/01/09","19:06","0.831","-","1.005"
"2022/01/09","19:12","0.815","-","1.001"
"2022/01/09","19:18","0.798","-","0.979"
"2022/01/09","19:24","0.779","-","0.979"
"2022/01/09","19:30","0.759","-","0.969"
"2022/01/09","19:36","0.738","-","0.925"
"2022/01/09","19:42","0.716","-","0.891"
"2022/01/09","19:48","0.694","-","0.872"
"2022/01/09","19:54","0.67","-","0.857"
"2022/01/09","20:00","0.646","-","0.819"
"2022/01/09","20:06","0.621","-","0.788"
"2022/01/09","20:12","0.596","-","0.753"
"2022/01/09","20:18","0.571","-","0.74"
"2022/01/09","20:24","0.545","-","0.726"
"2022/01/09","20:30","0.519","-","0.703"
"2022/01/09","20:36","0.494","-","0.685"
"2022/01/09","20:42","0.468","-","0.652"
"2022/01/09","20:48","0.443","-","0.628"
"2022/01/09","20:54","0.418","-","0.622"
"2022/01/09","21:00","0.393","-","0.595"
"2022/01/09","21:06","0.369","-","0.561"
"2022/01/09","21:12","0.346","-","0.537"
"2022/01/09","21:18","0.323","-","0.517"
"2022/01/09","21:24","0.302","-","0.484"
"2022/01/09","21:30","0.281","-","0.479"
"2022/01/09","21:36","0.261","-","0.449"
"2022/01/09","21:42","0.243","-","0.419"
"2022/01/09","21:48","0.225","-","0.395"
"2022/01/09","21:54","0.209","-","0.363"
"2022/01/09","22:00","0.194","-","0.338"
"2022/01/09","22:06","0.179","-","0.312"
"2022/01/09","22:12","0.167","-","0.309"
"2022/01/09","22:18","0.155","-","0.29"
"2022/01/09","22:24","0.144","-","0.279"
"2022/01/09","22:30","0.135","-","0.268"
"2022/01/09","22:36","0.127","-","0.24"
"2022/01/09","22:42","0.12","-","0.215"
"2022/01/09","22:48","0.114","-","0.176"
"2022/01/09","22:54","0.108","-","0.172"
"2022/01/09","23:00","0.104","-","0.16"
"2022/01/09","23:06","0.101","-","0.171"
"2022/01/09","23:12","0.098","-","0.155"
"2022/01/09","23:18","0.096","-","0.146"
"2022/01/09","23:24","0.095","-","0.131"
"2022/01/09","23:30","0.094","-","0.123"
"2022/01/09","23:36","0.094","-","0.133"
"2022/01/09","23:42","0.095","-","0.11"
"2022/01/09","23:48","0.096","-","0.1"
"2022/01/09","23:54","0.097","-","0.09"
"2022/01/10","00:00","0.099","-","0.11"
"2022/01/10","00:06","0.101","-","0.121"
"2022/01/10","00:12","0.104","-","0.105"
"2022/01/10","00:18","0.106","-","0.092"
"2022/01/10","00:24","0.109","-","0.099"
"2022/01/10","00:30","0.113","-","0.091"
"2022/01/10","00:36","0.116","-","0.093"
"2022/01/10","00:42","0.12","-","0.099"
"2022/01/10","00:48","0.124","-","0.107"
"2022/01/10","00:54","0.129","-","0.129"
"2022/01/10","01:00","0.134","-","0.132"
"2022/01/10","01:06","0.139","-","0.14"
"2022/01/10","01:12","0.145","-","0.164"
"2022/01/10","01:18","0.151","-","0.18"
"2022/01/10","01:24","0.158","-","0.175"
"2022/01/10","01:30","0.165","-","0.177"
"2022/01/10","01:36","0.172","-","0.172"
"2022/01/10","01:42","0.18","-","0.189"
"2022/01/10","01:48","0.189","-","0.214"
"2022/01/10","01:54","0.198","-","0.223"
"2022/01/10","02:00","0.208","-","0.229"
"2022/01/10","02:06","0.219","-","0.248"
"2022/01/10","02:12","0.23","-","0.263"
"2022/01/10","02:18","0.242","-","0.273"
"2022/01/10","02:24","0.255","-","0.296"
"2022/01/10","02:30","0.269","-","0.312"
"2022/01/10","02:36","0.283","-","0.323"
"2022/01/10","02:42","0.298","-","0.347"
"2022/01/10","02:48","0.314","-","0.363"
"2022/01/10","02:54","0.33","-","0.393"
"2022/01/10","03:00","0.347","-","0.41"
"2022/01/10","03:06","0.366","-","0.41"
"2022/01/10","03:12","0.384","-","0.424"
"2022/01/10","03:18","0.404","-","0.44"
"2022/01/10","03:24","0.424","-","0.467"
"2022/01/10","03:30","0.445","-","0.489"
"2022/01/10","03:36","0.466","-","0.505"
"2022/01/10","03:42","0.488","-","0.536"
"2022/01/10","03:48","0.51","-","0.544"
"2022/01/10","03:54","0.533","-","0.56"
"2022/01/10","04:00","0.556","-","0.578"
"2022/01/10","04:06","0.579","-","0.605"
"2022/01/10","04:12","0.603","-","0.618"
"2022/01/10","04:18","0.627","-","0.642"
"2022/01/10","04:24","0.65","-","0.671"
"2022/01/10","04:30","0.674","-","0.686"
"2022/01/10","04:36","0.697","-","0.71"
"2022/01/10","04:42","0.72","-","0.727"
"2022/01/10","04:48","0.743","-","0.722"
"2022/01/10","04:54","0.766","-","0.752"
"2022/01/10","05:00","0.787","-","0.764"
"2022/01/10","05:06","0.808","-","0.779"
"2022/01/10","05:12","0.829","-","0.794"
"2022/01/10","05:18","0.848","-","0.789"
"2022/01/10","05:24","0.867","-","0.814"
"2022/01/10","05:30","0.884","-","0.815"
"2022/01/10","05:36","0.901","-","0.813"
"2022/01/10","05:42","0.916","-","0.836"
"2022/01/10","05:48","0.93","-","0.824"
"2022/01/10","05:54","0.942","-","0.831"
"2022/01/10","06:00","0.954","-","0.835"
"2022/01/10","06:06","0.963","-","0.842"
"2022/01/10","06:12","0.972","-","0.829"
"2022/01/10","06:18","0.979","-","0.822"
"2022/01/10","06:24","0.984","-","0.836"
"2022/01/10","06:30","0.988","-","0.82"
"2022/01/10","06:36","0.99","-","0.821"
"2022/01/10","06:42","0.991","-","0.815"
"2022/01/10","06:48","0.99","-","0.797"
"2022/01/10","06:54","0.987","-","0.8"
"2022/01/10","07:00","0.983","-","0.78"
"2022/01/10","07:06","0.978","-","0.763"
"2022/01/10","07:12","0.971","-","0.764"
"2022/01/10","07:18","0.963","-","0.746"
"2022/01/10","07:24","0.953","-","0.741"
"2022/01/10","07:30","0.942","-","0.73"
"2022/01/10","07:36","0.929","-","0.713"
"2022/01/10","07:42","0.915","-","0.705"
"2022/01/10","07:48","0.9","-","0.68"
"2022/01/10","07:54","0.884","-","0.66"
"2022/01/10","08:00","0.867","-","0.642"
"2022/01/10","08:06","0.849","-","0.623"
"2022/01/10","08:12","0.83","-","0.606"
"2022/01/10","08:18","0.81","-","0.588"
"2022/01/10","08:24","0.789","-","0.579"
"2022/01/10","08:30","0.768","-","0.54"
"2022/01/10","08:36","0.746","-","0.535"
"2022/01/10","08:42","0.724","-","0.516"
"2022/01/10","08:48","0.701","-","0.482"
"2022/01/10","08:54","0.678","-","0.469"
"2022/01/10","09:00","0.655","-","0.448"
"2022/01/10","09:06","0.632","-","0.411"
"2022/01/10","09:12","0.608","-","0.381"
"2022/01/10","09:18","0.585","-","0.347"
"2022/01/10","09:24","0.562","-","0.337"
"2022/01/10","09:30","0.54","-","0.315"
"2022/01/10","09:36","0.518","-","0.296"
"2022/01/10","09:42","0.496","-","0.282"
"2022/01/10","09:48","0.475","-","0.249"
"2022/01/10","09:54","0.455","-","0.24"
"2022/01/10","10:00","0.435","-","0.221"
"2022/01/10","10:06","0.416","-","0.196"
"2022/01/10","10:12","0.398","-","0.19"
"2022/01/10","10:18","0.381","-","0.18"
"2022/01/10","10:24","0.365","-","0.161"
"2022/01/10","10:30","0.349","-","0.159"
"2022/01/10","10:36","0.335","-","0.125"
"2022/01/10","10:42","0.321","-","0.09"
"2022/01/10","10:48","0.308","-","0.093"
"2022/01/10","10:54","0.296","-","0.066"
"2022/01/10","11:00","0.286","-","0.064"
"2022/01/10","11:06","0.275","-","0.067"
"2022/01/10","11:12","0.266","-","0.062"
"2022/01/10","11:18","0.258","-","0.049"
"2022/01/10","11:24","0.25","-","0.043"
"2022/01/10","11:30","0.243","-","0.016"
"2022/01/10","11:36","0.236","-","0.018"
"2022/01/10","11:42","0.23","-","0.009"
"2022/01/10","11:48","0.225","-","0.008"
"2022/01/10","11:54","0.22","-","0.018"
"2022/01/10","12:00","0.216","-","0.028"
"2022/01/10","12:06","0.212","-","0.013"
"2022/01/10","12:12","0.208","-","0.001"
"2022/01/10","12:18","0.205","-","-0.002"
"2022/01/10","12:24","0.202","-","-0.002"
"2022/01/10","12:30","0.199","-","0"
"2022/01/10","12:36","0.197","-","0.007"
"2022/01/10","12:42","0.195","-","-0.007"
"2022/01/10","12:48","0.193","-","-0.007"
"2022/01/10","12:54","0.191","-","-0.015"
"2022/01/10","13:00","0.19","-","-0.002"
"2022/01/10","13:06","0.189","-","-0.003"
"2022/01/10","13:12","0.188","-","0.012"
"2022/01/10","13:18","0.188","-","0.024"
"2022/01/10","13:24","0.187","-","0.033"
"2022/01/10","13:30","0.188","-","0.034"
"2022/01/10","13:36","0.188","-","0.047"
"2022/01/10","13:42","0.189","-","0.048"
"2022/01/10","13:48","0.191","-","0.047"
"2022/01/10","13:54","0.193","-","0.048"
"2022/01/10","14:00","0.196","-","0.047"
"2022/01/10","14:06","0.199","-","0.068"
"2022/01/10","14:12","0.203","-","0.076"
"2022/01/10","14:18","0.207","-","0.07"
"2022/01/10","14:24","0.212","-","0.08"
"2022/01/10","14:30","0.218","-","0.088"
"2022/01/10","14:36","0.225","-","0.092"
"2022/01/10","14:42","0.232","-","0.095"
"2022/01/10","14:48","0.24","-","0.13"
"2022/01/10","14:54","0.249","-","0.129"
"2022/01/10","15:00","0.258","-","0.158"
"2022/01/10","15:06","0.269","-","0.16"
"2022/01/10","15:12","0.28","-","0.171"
"2022/01/10","15:18","0.292","-","0.201"
"2022/01/10","15:24","0.305","-","0.2"
"2022/01/10","15:30","0.319","-","0.21"
"2022/01/10","15:36","0.333","-","0.225"
"2022/01/10","15:42","0.348","-","0.254"
"2022/01/10","15:48","0.364","-","0.267"
"2022/01/10","15:54","0.381","-","0.286"
"2022/01/10","16:00","0.398","-","0.299"
"2022/01/10","16:06","0.416","-","0.309"
"2022/01/10","16:12","0.434","-","0.346"
"2022/01/10","16:18","0.453","-","0.348"
"2022/01/10","16:24","0.472","-","0.38"
"2022/01/10","16:30","0.491","-","0.409"
"2022/01/10","16:36","0.511","-","0.434"
"2022/01/10","16:42","0.531","-","0.474"
"2022/01/10","16:48","0.55","-","0.505"
"2022/01/10","16:54","0.57","-","0.525"
"2022/01/10","17:00","0.59","-","0.544"
"2022/01/10","17:06","0.61","-","0.573"
"2022/01/10","17:12","0.629","-","0.617"
"2022/01/10","17:18","0.648","-","0.632"
"2022/01/10","17:24","0.666","-","0.65"
"2022/01/10","17:30","0.684","-","0.681"
"2022/01/10","17:36","0.701","-","0.69"
"2022/01/10","17:42","0.717","-","0.717"
"2022/01/10","17:48","0.733","-","0.748"
"2022/01/10","17:54","0.747","-","0.765"
"2022/01/10","18:00","0.761","-","0.781"
"2022/01/10","18:06","0.773","-","0.8"
"2022/01/10","18:12","0.784","-","0.82"
"2022/01/10","18:18","0.794","-","0.827"
"2022/01/10","18:24","0.803","-","0.835"
"2022/01/10","18:30","0.811","-","0.845"
"2022/01/10","18:36","0.817","-","0.848"
"2022/01/10","18:42","0.822","-","0.855"
"2022/01/10","18:48","0.825","-","0.862"
"2022/01/10","18:54","0.827","-","0.86"
"2022/01/10","19:00","0.828","-","0.855"
"2022/01/10","19:06","0.827","-","0.864"
"2022/01/10","19:12","0.825","-","0.866"
"2022/01/10","19:18","0.821","-","0.859"
"2022/01/10","19:24","0.816","-","0.843"
"2022/01/10","19:30","0.81","-","0.836"
"2022/01/10","19:36","0.802","-","0.825"
"2022/01/10","19:42","0.793","-","0.824"
"2022/01/10","19:48","0.783","-","0.823"
"2022/01/10","19:54","0.771","-","0.797"
"2022/01/10","20:00","0.759","-","0.776"
"2022/01/10","20:06","0.745","-","0.755"
"2022/01/10","20:12","0.73","-","0.737"
"2022/01/10","20:18","0.714","-","0.733"
"2022/01/10","20:24","0.697","-","0.705"
"2022/01/10","20:30","0.679","-","0.666"
"2022/01/10","20:36","0.661","-","0.643"
"2022/01/10","20:42","0.641","-","0.63"
"2022/01/10","20:48","0.622","-","0.618"
"2022/01/10","20:54","0.601","-","0.588"
"2022/01/10","21:00","0.58","-","0.574"
"2022/01/10","21:06","0.558","-","0.549"
"2022/01/10","21:12","0.537","-","0.542"
"2022/01/10","21:18","0.515","-","0.526"
"2022/01/10","21:24","0.493","-","0.493"
"2022/01/10","21:30","0.47","-","0.472"
"2022/01/10","21:36","0.448","-","0.431"
"2022/01/10","21:42","0.427","-","0.399"
"2022/01/10","21:48","0.405","-","0.388"
"2022/01/10","21:54","0.384","-","0.38"
"2022/01/10","22:00","0.363","-","0.354"
"2022/01/10","22:06","0.343","-","0.322"
"2022/01/10","22:12","0.323","-","0.312"
"2022/01/10","22:18","0.304","-","0.304"
"2022/01/10","22:24","0.286","-","0.289"
"2022/01/10","22:30","0.269","-","0.262"
"2022/01/10","22:36","0.252","-","0.229"
"2022/01/10","22:42","0.237","-","0.219"
"2022/01/10","22:48","0.222","-","0.201"
"2022/01/10","22:54","0.208","-","0.196"
"2022/01/10","23:00","0.196","-","0.183"
"2022/01/10","23:06","0.184","-","0.169"
"2022/01/10","23:12","0.174","-","0.158"
"2022/01/10","23:18","0.164","-","0.146"
"2022/01/10","23:24","0.156","-","0.132"
"2022/01/10","23:30","0.148","-","0.135"
"2022/01/10","23:36","0.142","-","0.122"
"2022/01/10","23:42","0.136","-","0.107"
"2022/01/10","23:48","0.131","-","0.093"
"2022/01/10","23:54","0.127","-","0.089"
"2022/01/11","00:00","0.124","-","0.083"
"2022/01/11","00:06","0.122","-","0.091"
"2022/01/11","00:12","0.12","-","0.079"
"2022/01/11","00:18","0.119","-","0.078"
"2022/01/11","00:24","0.118","-","0.081"
"2022/01/11","00:30","0.118","-","0.081"
"2022/01/11","00:36","0.119","-","0.073"
"2022/01/11","00:42","0.12","-","0.067"
"2022/01/11","00:48","0.121","-","0.067"
"2022/01/11","00:54","0.123","-","0.066"
"2022/01/11","01:00","0.125","-","0.066"
"2022/01/11","01:06","0.128","-","0.09"
"2022/01/11","01:12","0.131","-","0.077"
"2022/01/11","01:18","0.134","-","0.084"
"2022/01/11","01:24","0.138","-","0.085"
"2022/01/11","01:30","0.142","-","0.081"
"2022/01/11","01:36","0.146","-","0.097"
"2022/01/11","01:42","0.151","-","0.097"
"2022/01/11","01:48","0.156","-","0.092"
"2022/01/11","01:54","0.161","-","0.102"
"2022/01/11","02:00","0.167","-","0.109"
"2022/01/11","02:06","0.173","-","0.1"
"2022/01/11","02:12","0.179","-","0.104"
"2022/01/11","02:18","0.186","-","0.111"
"2022/01/11","02:24","0.194","-","0.117"
"2022/01/11","02:30","0.202","-","0.129"
"2022/01/11","02:36","0.21","-","0.14"
"2022/01/11","02:42","0.219","-","0.155"
"2022/01/11","02:48","0.229","-","0.165"
"2022/01/11","02:54","0.239","-","0.174"
"2022/01/11","03:00","0.25","-","0.164"
"2022/01/11","03:06","0.261","-","0.16"
"2022/01/11","03:12","0.274","-","0.194"
"2022/01/11","03:18","0.286","-","0.213"
"2022/01/11","03:24","0.3","-","0.216"
"2022/01/11","03:30","0.314","-","0.236"
"2022/01/11","03:36","0.329","-","0.251"
"2022/01/11","03:42","0.344","-","0.267"
"2022/01/11","03:48","0.36","-","0.279"
"2022/01/11","03:54","0.377","-","0.266"
"2022/01/11","04:00","0.394","-","0.284"
"2022/01/11","04:06","0.412","-","0.312"
"2022/01/11","04:12","0.43","-","0.328"
"2022/01/11","04:18","0.449","-","0.344"
"2022/01/11","04:24","0.469","-","0.375"
"2022/01/11","04:30","0.489","-","0.386"
"2022/01/11","04:36","0.509","-","0.396"
"2022/01/11","04:42","0.53","-","0.428"
"2022/01/11","04:48","0.55","-","0.447"
"2022/01/11","04:54","0.572","-","0.473"
"2022/01/11","05:00","0.593","-","0.504"
"2022/01/11","05:06","0.614","-","0.523"
"2022/01/11","05:12","0.635","-","0.551"
"2022/01/11","05:18","0.657","-","0.581"
"2022/01/11","05:24","0.678","-","0.604"
"2022/01/11","05:30","0.699","-","0.621"
"2022/01/11","05:36","0.719","-","0.645"
"2022/01/11","05:42","0.739","-","0.667"
"2022/01/11","05:48","0.759","-","0.689"
"2022/01/11","05:54","0.778","-","0.704"
"2022/01/11","06:00","0.796","-","0.712"
"2022/01/11","06:06","0.814","-","0.728"
"2022/01/11","06:12","0.831","-","0.733"
"2022/01/11","06:18","0.847","-","0.749"
"2022/01/11","06:24","0.862","-","0.78"
"2022/01/11","06:30","0.876","-","0.788"
"2022/01/11","06:36","0.889","-","0.796"
"2022/01/11","06:42","0.901","-","0.807"
"2022/01/11","06:48","0.912","-","0.816"
"2022/01/11","06:54","0.921","-","0.827"
"2022/01/11","07:00","0.93","-","0.828"
"2022/01/11","07:06","0.937","-","0.804"
"2022/01/11","07:12","0.943","-","0.816"
"2022/01/11","07:18","0.948","-","0.825"
"2022/01/11","07:24","0.951","-","0.81"
"2022/01/11","07:30","0.953","-","0.807"
"2022/01/11","07:36","0.954","-","0.804"
"2022/01/11","07:42","0.954","-","0.798"
"2022/01/11","07:48","0.952","-","0.789"
"2022/01/11","07:54","0.949","-","0.783"
"2022/01/11","08:00","0.945","-","0.777"
"2022/01/11","08:06","0.94","-","0.753"
"2022/01/11","08:12","0.933","-","0.748"
"2022/01/11","08:18","0.926","-","0.735"
"2022/01/11","08:24","0.917","-","0.724"
"2022/01/11","08:30","0.907","-","0.71"
"2022/01/11","08:36","0.895","-","0.681"
"2022/01/11","08:42","0.883","-","0.674"
"2022/01/11","08:48","0.87","-","0.654"
"2022/01/11","08:54","0.856","-","0.64"
"2022/01/11","09:00","0.841","-","0.612"
"2022/01/11","09:06","0.825","-","0.595"
"2022/01/11","09:12","0.808","-","0.563"
"2022/01/11","09:18","0.79","-","0.537"
"2022/01/11","09:24","0.772","-","0.522"
"2022/01/11","09:30","0.753","-","0.501"
"2022/01/11","09:36","0.734","-","0.475"
"2022/01/11","09:42","0.714","-","0.456"
"2022/01/11","09:48","0.693","-","0.427"
"2022/01/11","09:54","0.673","-","0.408"
"2022/01/11","10:00","0.652","-","0.396"
"2022/01/11","10:06","0.631","-","0.37"
"2022/01/11","10:12","0.61","-","0.336"
"2022/01/11","10:18","0.589","-","0.314"
"2022/01/11","10:24","0.568","-","0.281"
"2022/01/11","10:30","0.548","-","0.26"
"2022/01/11","10:36","0.527","-","0.227"
"2022/01/11","10:42","0.507","-","0.21"
"2022/01/11","10:48","0.488","-","0.196"
"2022/01/11","10:54","0.469","-","0.178"
"2022/01/11","11:00","0.45","-","0.163"
"2022/01/11","11:06","0.432","-","0.15"
"2022/01/11","11:12","0.415","-","0.125"
"2022/01/11","11:18","0.398","-","0.097"
"2022/01/11","11:24","0.383","-","0.084"
"2022/01/11","11:30","0.367","-","0.087"
"2022/01/11","11:36","0.353","-","0.077"
"2022/01/11","11:42","0.339","-","0.065"
"2022/01/11","11:48","0.327","-","0.056"
"2022/01/11","11:54","0.314","-","0.063"
"2022/01/11","12:00","0.303","-","0.058"
"2022/01/11","12:06","0.292","-","0.041"
"2022/01/11","12:12","0.282","-","0.039"
"2022/01/11","12:18","0.273","-","0.02"
"2022/01/11","12:24","0.264","-","0.023"
"2022/01/11","12:30","0.256","-","0.022"
"2022/01/11","12:36","0.249","-","0.028"
"2022/01/11","12:42","0.242","-","0.029"
"2022/01/11","12:48","0.235","-","0.047"
"2022/01/11","12:54","0.229","-","0.047"
"2022/01/11","13:00","0.223","-","0.054"
"2022/01/11","13:06","0.218","-","0.075"
"2022/01/11","13:12","0.213","-","0.078"
"2022/01/11","13:18","0.209","-","0.081"
"2022/01/11","13:24","0.205","-","0.083"
"2022/01/11","13:30","0.201","-","0.09"
"2022/01/11","13:36","0.197","-","0.098"
"2022/01/11","13:42","0.194","-","0.099"
"2022/01/11","13:48","0.192","-","0.118"
"2022/01/11","13:54","0.189","-","0.124"
"2022/01/11","14:00","0.187","-","0.14"
"2022/01/11","14:06","0.186","-","0.136"
"2022/01/11","14:12","0.184","-","0.132"
"2022/01/11","14:18","0.184","-","0.136"
"2022/01/11","14:24","0.183","-","0.148"
"2022/01/11","14:30","0.184","-","0.152"
"2022/01/11","14:36","0.184","-","0.16"
"2022/01/11","14:42","0.185","-","0.17"
"2022/01/11","14:48","0.187","-","0.173"
"2022/01/11","14:54","0.19","-","0.175"
"2022/01/11","15:00","0.193","-","0.191"
"2022/01/11","15:06","0.196","-","0.191"
"2022/01/11","15:12","0.201","-","0.215"
"2022/01/11","15:18","0.206","-","0.238"
"2022/01/11","15:24","0.212","-","0.231"
"2022/01/11","15:30","0.218","-","0.227"
"2022/01/11","15:36","0.226","-","0.228"
"2022/01/11","15:42","0.234","-","0.241"
"2022/01/11","15:48","0.242","-","0.217"
"2022/01/11","15:54","0.252","-","0.22"
"2022/01/11","16:00","0.262","-","0.241"
"2022/01/11","16:06","0.273","-","0.26"
"2022/01/11","16:12","0.285","-","0.278"
"2022/01/11","16:18","0.298","-","0.273"
"2022/01/11","16:24","0.311","-","0.3"
"2022/01/11","16:30","0.325","-","0.302"
"2022/01/11","16:36","0.339","-","0.286"
"2022/01/11","16:42","0.354","-","0.295"
"2022/01/11","16:48","0.37","-","0.317"
"2022/01/11","16:54","0.386","-","0.351"
"2022/01/11","17:00","0.403","-","0.355"
"2022/01/11","17:06","0.42","-","0.391"
"2022/01/11","17:12","0.437","-","0.402"
"2022/01/11","17:18","0.455","-","0.426"
"2022/01/11","17:24","0.473","-","0.444"
"2022/01/11","17:30","0.491","-","0.447"
"2022/01/11","17:36","0.509","-","0.476"
"2022/01/11","17:42","0.527","-","0.492"
"2022/01/11","17:48","0.544","-","0.519"
"2022/01/11","17:54","0.562","-","0.524"
"2022/01/11","18:00","0.58","-","0.55"
"2022/01/11","18:06","0.597","-","0.568"
"2022/01/11","18:12","0.613","-","0.594"
"2022/01/11","18:18","0.629","-","0.609"
"2022/01/11","18:24","0.645","-","0.629"
"2022/01/11","18:30","0.66","-","0.666"
"2022/01/11","18:36","0.674","-","0.691"
"2022/01/11","18:42","0.688","-","0.718"
"2022/01/11","18:48","0.7","-","0.724"
"2022/01/11","18:54","0.712","-","0.75"
"2022/01/11","19:00","0.723","-","0.768"
"2022/01/11","19:06","0.733","-","0.774"
"2022/01/11","19:12","0.742","-","0.789"
"2022/01/11","19:18","0.749","-","0.814"
"2022/01/11","19:24","0.756","-","0.823"
"2022/01/11","19:30","0.762","-","0.846"
"2022/01/11","19:36","0.766","-","0.848"
"2022/01/11","19:42","0.769","-","0.861"
"2022/01/11","19:48","0.772","-","0.869"
"2022/01/11","19:54","0.773","-","0.873"
"2022/01/11","20:00","0.772","-","0.885"
"2022/01/11","20:06","0.771","-","0.889"
"2022/01/11","20:12","0.768","-","0.906"
"2022/01/11","20:18","0.765","-","0.897"
"2022/01/11","20:24","0.76","-","0.903"
"2022/01/11","20:30","0.754","-","0.899"
"2022/01/11","20:36","0.747","-","0.884"
"2022/01/11","20:42","0.738","-","0.884"
"2022/01/11","20:48","0.729","-","0.878"
"2022/01/11","20:54","0.719","-","0.856"
"2022/01/11","21:00","0.707","-","0.856"
"2022/01/11","21:06","0.695","-","0.841"
"2022/01/11","21:12","0.681","-","0.83"
"2022/01/11","21:18","0.667","-","0.824"
"2022/01/11","21:24","0.652","-","0.808"
"2022/01/11","21:30","0.636","-","0.803"
"2022/01/11","21:36","0.619","-","0.788"
"2022/01/11","21:42","0.602","-","0.778"
"2022/01/11","21:48","0.584","-","0.76"
"2022/01/11","21:54","0.565","-","0.735"
"2022/01/11","22:00","0.546","-","0.722"
"2022/01/11","22:06","0.526","-","0.687"
"2022/01/11","22:12","0.506","-","0.664"
"2022/01/11","22:18","0.486","-","0.646"
"2022/01/11","22:24","0.466","-","0.618"
"2022/01/11","22:30","0.445","-","0.605"
"2022/01/11","22:36","0.425","-","0.572"
"2022/01/11","22:42","0.405","-","0.549"
"2022/01/11","22:48","0.385","-","0.528"
"2022/01/11","22:54","0.365","-","0.513"
"2022/01/11","23:00","0.346","-","0.485"
"2022/01/11","23:06","0.327","-","0.459"
"2022/01/11","23:12","0.309","-","0.448"
"2022/01/11","23:18","0.291","-","0.437"
"2022/01/11","23:24","0.274","-","0.399"
"2022/01/11","23:30","0.258","-","0.374"
"2022/01/11","23:36","0.243","-","0.367"
"2022/01/11","23:42","0.228","-","0.345"
"2022/01/11","23:48","0.215","-","0.309"
"2022/01/11","23:54","0.202","-","0.296"
"2022/01/12","00:00","0.191","-","0.287"
"2022/01/12","00:06","0.18","-","0.258"
"2022/01/12","00:12","0.17","-","0.247"
"2022/01/12","00:18","0.162","-","0.237"
"2022/01/12","00:24","0.154","-","0.215"
"2022/01/12","00:30","0.147","-","0.207"
"2022/01/12","00:36","0.141","-","0.188"
"2022/01/12","00:42","0.136","-","0.171"
"2022/01/12","00:48","0.132","-","0.178"
"2022/01/12","00:54","0.129","-","0.163"
"2022/01/12","01:00","0.126","-","0.146"
"2022/01/12","01:06","0.125","-","0.138"
"2022/01/12","01:12","0.124","-","0.142"
"2022/01/12","01:18","0.123","-","0.127"
"2022/01/12","01:24","0.123","-","0.144"
"2022/01/12","01:30","0.124","-","0.132"
"2022/01/12","01:36","0.125","-","0.113"
"2022/01/12","01:42","0.127","-","0.142"
"2022/01/12","01:48","0.129","-","0.145"
"2022/01/12","01:54","0.132","-","0.136"
"2022/01/12","02:00","0.135","-","0.135"
"2022/01/12","02:06","0.138","-","0.161"
"2022/01/12","02:12","0.142","-","0.156"
"2022/01/12","02:18","0.147","-","0.177"
"2022/01/12","02:24","0.151","-","0.182"
"2022/01/12","02:30","0.157","-","0.198"
"2022/01/12","02:36","0.162","-","0.221"
"2022/01/12","02:42","0.168","-","0.219"
"2022/01/12","02:48","0.174","-","0.23"
"2022/01/12","02:54","0.181","-","0.248"
"2022/01/12","03:00","0.189","-","0.253"
"2022/01/12","03:06","0.196","-","0.261"
"2022/01/12","03:12","0.204","-","0.279"
"2022/01/12","03:18","0.213","-","0.29"
"2022/01/12","03:24","0.222","-","0.303"
"2022/01/12","03:30","0.232","-","0.332"
"2022/01/12","03:36","0.242","-","0.347"
"2022/01/12","03:42","0.253","-","0.353"
"2022/01/12","03:48","0.264","-","0.371"
"2022/01/12","03:54","0.276","-","0.385"
"2022/01/12","04:00","0.289","-","0.411"
"2022/01/12","04:06","0.301","-","0.413"
"2022/01/12","04:12","0.315","-","0.423"
"2022/01/12","04:18","0.329","-","0.447"
"2022/01/12","04:24","0.343","-","0.478"
"2022/01/12","04:30","0.359","-","0.505"
"2022/01/12","04:36","0.374","-","0.521"
"2022/01/12","04:42","0.39","-","0.531"
"2022/01/12","04:48","0.407","-","0.543"
"2022/01/12","04:54","0.424","-","0.578"
"2022/01/12","05:00","0.441","-","0.586"
"2022/01/12","05:06","0.459","-","0.605"
"2022/01/12","05:12","0.477","-","0.637"
"2022/01/12","05:18","0.495","-","0.641"
