"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/01/01","00:00","0.724","-","0.682"
"2021/01/01","00:06","0.748","-","0.714"
"2021/01/01","00:12","0.772","-","0.709"
"2021/01/01","00:18","0.794","-","0.728"
"2021/01/01","00:24","0.816","-","0.755"
"2021/01/01","00:30","0.836","-","0.773"
"2021/01/01","00:36","0.855","-","0.798"
"2021/01/01","00:42","0.873","-","0.822"
"2021/01/01","00:48","0.89","-","0.814"
"2021/01/01","00:54","0.905","-","0.838"
"2021/01/01","01:00","0.919","-","0.849"
"2021/01/01","01:06","0.931","-","0.838"
"2021/01/01","01:12","0.941","-","0.846"
"2021/01/01","01:18","0.95","-","0.866"
"2021/01/01","01:24","0.957","-","0.895"
"2021/01/01","01:30","0.962","-","0.893"
"2021/01/01","01:36","0.965","-","0.9"
"2021/01/01","01:42","0.966","-","0.891"
"2021/01/01","01:48","0.965","-","0.906"
"2021/01/01","01:54","0.963","-","0.901"
"2021/01/01","02:00","0.958","-","0.89"
"2021/01/01","02:06","0.952","-","0.906"
"2021/01/01","02:12","0.944","-","0.887"
"2021/01/01","02:18","0.934","-","0.872"
"2021/01/01","02:24","0.922","-","0.866"
"2021/01/01","02:30","0.909","-","0.856"
"2021/01/01","02:36","0.893","-","0.839"
"2021/01/01","02:42","0.876","-","0.841"
"2021/01/01","02:48","0.858","-","0.828"
"2021/01/01","02:54","0.838","-","0.791"
"2021/01/01","03:00","0.817","-","0.782"
"2021/01/01","03:06","0.794","-","0.767"
"2021/01/01","03:12","0.77","-","0.727"
"2021/01/01","03:18","0.745","-","0.725"
"2021/01/01","03:24","0.719","-","0.694"
"2021/01/01","03:30","0.691","-","0.659"
"2021/01/01","03:36","0.663","-","0.634"
"2021/01/01","03:42","0.635","-","0.616"
"2021/01/01","03:48","0.605","-","0.583"
"2021/01/01","03:54","0.575","-","0.561"
"2021/01/01","04:00","0.545","-","0.541"
"2021/01/01","04:06","0.514","-","0.494"
"2021/01/01","04:12","0.483","-","0.46"
"2021/01/01","04:18","0.452","-","0.416"
"2021/01/01","04:24","0.42","-","0.374"
"2021/01/01","04:30","0.389","-","0.362"
"2021/01/01","04:36","0.358","-","0.334"
"2021/01/01","04:42","0.328","-","0.301"
"2021/01/01","04:48","0.298","-","0.271"
"2021/01/01","04:54","0.268","-","0.243"
"2021/01/01","05:00","0.239","-","0.194"
"2021/01/01","05:06","0.211","-","0.166"
"2021/01/01","05:12","0.184","-","0.145"
"2021/01/01","05:18","0.158","-","0.112"
"2021/01/01","05:24","0.133","-","0.081"
"2021/01/01","05:30","0.108","-","0.068"
"2021/01/01","05:36","0.086","-","0.058"
"2021/01/01","05:42","0.064","-","0.007"
"2021/01/01","05:48","0.044","-","0.006"
"2021/01/01","05:54","0.025","-","-0.036"
"2021/01/01","06:00","0.008","-","-0.039"
"2021/01/01","06:06","-0.008","-","-0.056"
"2021/01/01","06:12","-0.022","-","-0.082"
"2021/01/01","06:18","-0.034","-","-0.086"
"2021/01/01","06:24","-0.045","-","-0.096"
"2021/01/01","06:30","-0.054","-","-0.104"
"2021/01/01","06:36","-0.062","-","-0.102"
"2021/01/01","06:42","-0.068","-","-0.104"
"2021/01/01","06:48","-0.073","-","-0.129"
"2021/01/01","06:54","-0.076","-","-0.125"
"2021/01/01","07:00","-0.078","-","-0.105"
"2021/01/01","07:06","-0.078","-","-0.129"
"2021/01/01","07:12","-0.077","-","-0.103"
"2021/01/01","07:18","-0.074","-","-0.086"
"2021/01/01","07:24","-0.07","-","-0.083"
"2021/01/01","07:30","-0.065","-","-0.083"
"2021/01/01","07:36","-0.059","-","-0.085"
"2021/01/01","07:42","-0.052","-","-0.087"
"2021/01/01","07:48","-0.043","-","-0.086"
"2021/01/01","07:54","-0.034","-","-0.05"
"2021/01/01","08:00","-0.024","-","-0.045"
"2021/01/01","08:06","-0.013","-","-0.011"
"2021/01/01","08:12","-0.001","-","-0.005"
"2021/01/01","08:18","0.012","-","0.018"
"2021/01/01","08:24","0.026","-","0.036"
"2021/01/01","08:30","0.04","-","0.052"
"2021/01/01","08:36","0.055","-","0.051"
"2021/01/01","08:42","0.071","-","0.073"
"2021/01/01","08:48","0.087","-","0.109"
"2021/01/01","08:54","0.104","-","0.13"
"2021/01/01","09:00","0.121","-","0.139"
"2021/01/01","09:06","0.139","-","0.166"
"2021/01/01","09:12","0.158","-","0.181"
"2021/01/01","09:18","0.177","-","0.205"
"2021/01/01","09:24","0.196","-","0.219"
"2021/01/01","09:30","0.217","-","0.239"
"2021/01/01","09:36","0.238","-","0.259"
"2021/01/01","09:42","0.259","-","0.294"
"2021/01/01","09:48","0.281","-","0.314"
"2021/01/01","09:54","0.303","-","0.331"
"2021/01/01","10:00","0.326","-","0.355"
"2021/01/01","10:06","0.349","-","0.392"
"2021/01/01","10:12","0.373","-","0.409"
"2021/01/01","10:18","0.397","-","0.433"
"2021/01/01","10:24","0.422","-","0.471"
"2021/01/01","10:30","0.447","-","0.49"
"2021/01/01","10:36","0.473","-","0.516"
"2021/01/01","10:42","0.499","-","0.529"
"2021/01/01","10:48","0.525","-","0.555"
"2021/01/01","10:54","0.551","-","0.585"
"2021/01/01","11:00","0.578","-","0.609"
"2021/01/01","11:06","0.604","-","0.627"
"2021/01/01","11:12","0.631","-","0.683"
"2021/01/01","11:18","0.658","-","0.696"
"2021/01/01","11:24","0.685","-","0.706"
"2021/01/01","11:30","0.712","-","0.747"
"2021/01/01","11:36","0.738","-","0.771"
"2021/01/01","11:42","0.765","-","0.793"
"2021/01/01","11:48","0.791","-","0.821"
"2021/01/01","11:54","0.817","-","0.843"
"2021/01/01","12:00","0.842","-","0.855"
"2021/01/01","12:06","0.867","-","0.897"
"2021/01/01","12:12","0.891","-","0.912"
"2021/01/01","12:18","0.915","-","0.919"
"2021/01/01","12:24","0.938","-","0.945"
"2021/01/01","12:30","0.959","-","0.961"
"2021/01/01","12:36","0.98","-","0.984"
"2021/01/01","12:42","1","-","1.014"
"2021/01/01","12:48","1.019","-","1.026"
"2021/01/01","12:54","1.037","-","1.046"
"2021/01/01","13:00","1.053","-","1.076"
"2021/01/01","13:06","1.068","-","1.091"
"2021/01/01","13:12","1.081","-","1.102"
"2021/01/01","13:18","1.093","-","1.099"
"2021/01/01","13:24","1.104","-","1.132"
"2021/01/01","13:30","1.112","-","1.141"
"2021/01/01","13:36","1.119","-","1.138"
"2021/01/01","13:42","1.125","-","1.136"
"2021/01/01","13:48","1.128","-","1.138"
"2021/01/01","13:54","1.13","-","1.128"
"2021/01/01","14:00","1.13","-","1.136"
"2021/01/01","14:06","1.128","-","1.148"
"2021/01/01","14:12","1.124","-","1.137"
"2021/01/01","14:18","1.119","-","1.156"
"2021/01/01","14:24","1.112","-","1.151"
"2021/01/01","14:30","1.103","-","1.143"
"2021/01/01","14:36","1.092","-","1.117"
"2021/01/01","14:42","1.079","-","1.129"
"2021/01/01","14:48","1.065","-","1.113"
"2021/01/01","14:54","1.049","-","1.098"
"2021/01/01","15:00","1.032","-","1.089"
"2021/01/01","15:06","1.013","-","1.063"
"2021/01/01","15:12","0.992","-","1.045"
"2021/01/01","15:18","0.971","-","1.027"
"2021/01/01","15:24","0.948","-","0.992"
"2021/01/01","15:30","0.924","-","0.967"
"2021/01/01","15:36","0.898","-","0.961"
"2021/01/01","15:42","0.872","-","0.912"
"2021/01/01","15:48","0.845","-","0.894"
"2021/01/01","15:54","0.817","-","0.869"
"2021/01/01","16:00","0.788","-","0.839"
"2021/01/01","16:06","0.758","-","0.814"
"2021/01/01","16:12","0.728","-","0.77"
"2021/01/01","16:18","0.698","-","0.75"
"2021/01/01","16:24","0.666","-","0.709"
"2021/01/01","16:30","0.635","-","0.68"
"2021/01/01","16:36","0.604","-","0.644"
"2021/01/01","16:42","0.572","-","0.606"
"2021/01/01","16:48","0.54","-","0.565"
"2021/01/01","16:54","0.509","-","0.513"
"2021/01/01","17:00","0.477","-","0.509"
"2021/01/01","17:06","0.446","-","0.47"
"2021/01/01","17:12","0.415","-","0.433"
"2021/01/01","17:18","0.385","-","0.419"
"2021/01/01","17:24","0.355","-","0.386"
"2021/01/01","17:30","0.326","-","0.359"
"2021/01/01","17:36","0.297","-","0.334"
"2021/01/01","17:42","0.269","-","0.283"
"2021/01/01","17:48","0.242","-","0.267"
"2021/01/01","17:54","0.216","-","0.252"
"2021/01/01","18:00","0.192","-","0.216"
"2021/01/01","18:06","0.168","-","0.186"
"2021/01/01","18:12","0.145","-","0.179"
"2021/01/01","18:18","0.124","-","0.146"
"2021/01/01","18:24","0.103","-","0.126"
"2021/01/01","18:30","0.085","-","0.108"
"2021/01/01","18:36","0.067","-","0.086"
"2021/01/01","18:42","0.051","-","0.071"
"2021/01/01","18:48","0.036","-","0.07"
"2021/01/01","18:54","0.022","-","0.059"
"2021/01/01","19:00","0.01","-","0.049"
"2021/01/01","19:06","-0.001","-","0.014"
"2021/01/01","19:12","-0.011","-","0.043"
"2021/01/01","19:18","-0.019","-","0.018"
"2021/01/01","19:24","-0.026","-","-0.001"
"2021/01/01","19:30","-0.032","-","0.012"
"2021/01/01","19:36","-0.037","-","-0.005"
"2021/01/01","19:42","-0.04","-","0.032"
"2021/01/01","19:48","-0.043","-","-0.027"
"2021/01/01","19:54","-0.044","-","0.022"
"2021/01/01","20:00","-0.045","-","0"
"2021/01/01","20:06","-0.044","-","-0.006"
"2021/01/01","20:12","-0.043","-","0.003"
"2021/01/01","20:18","-0.04","-","-0.012"
"2021/01/01","20:24","-0.037","-","-0.009"
"2021/01/01","20:30","-0.033","-","-0.026"
"2021/01/01","20:36","-0.029","-","0.04"
"2021/01/01","20:42","-0.023","-","0.023"
"2021/01/01","20:48","-0.017","-","0.048"
"2021/01/01","20:54","-0.01","-","0.034"
"2021/01/01","21:00","-0.003","-","0.048"
"2021/01/01","21:06","0.005","-","0.07"
"2021/01/01","21:12","0.014","-","0.042"
"2021/01/01","21:18","0.023","-","0.083"
"2021/01/01","21:24","0.033","-","0.041"
"2021/01/01","21:30","0.044","-","0.12"
"2021/01/01","21:36","0.055","-","0.081"
"2021/01/01","21:42","0.067","-","0.101"
"2021/01/01","21:48","0.08","-","0.122"
"2021/01/01","21:54","0.094","-","0.132"
"2021/01/01","22:00","0.108","-","0.147"
"2021/01/01","22:06","0.123","-","0.169"
"2021/01/01","22:12","0.138","-","0.212"
"2021/01/01","22:18","0.155","-","0.2"
"2021/01/01","22:24","0.172","-","0.256"
"2021/01/01","22:30","0.19","-","0.259"
"2021/01/01","22:36","0.208","-","0.273"
"2021/01/01","22:42","0.228","-","0.302"
"2021/01/01","22:48","0.248","-","0.325"
"2021/01/01","22:54","0.269","-","0.358"
"2021/01/01","23:00","0.291","-","0.36"
"2021/01/01","23:06","0.313","-","0.387"
"2021/01/01","23:12","0.336","-","0.39"
"2021/01/01","23:18","0.359","-","0.446"
"2021/01/01","23:24","0.383","-","0.455"
"2021/01/01","23:30","0.408","-","0.455"
"2021/01/01","23:36","0.433","-","0.495"
"2021/01/01","23:42","0.458","-","0.512"
"2021/01/01","23:48","0.484","-","0.562"
"2021/01/01","23:54","0.51","-","0.589"
"2021/01/02","00:00","0.536","-","0.634"
"2021/01/02","00:06","0.563","-","0.66"
"2021/01/02","00:12","0.589","-","0.698"
"2021/01/02","00:18","0.615","-","0.733"
"2021/01/02","00:24","0.641","-","0.735"
"2021/01/02","00:30","0.667","-","0.741"
"2021/01/02","00:36","0.693","-","0.73"
"2021/01/02","00:42","0.718","-","0.745"
"2021/01/02","00:48","0.742","-","0.798"
"2021/01/02","00:54","0.766","-","0.828"
"2021/01/02","01:00","0.789","-","0.845"
"2021/01/02","01:06","0.811","-","0.886"
"2021/01/02","01:12","0.832","-","0.92"
"2021/01/02","01:18","0.852","-","0.927"
"2021/01/02","01:24","0.871","-","0.964"
"2021/01/02","01:30","0.888","-","0.968"
"2021/01/02","01:36","0.904","-","0.985"
"2021/01/02","01:42","0.918","-","1.002"
"2021/01/02","01:48","0.931","-","1.03"
"2021/01/02","01:54","0.943","-","1.074"
"2021/01/02","02:00","0.952","-","1.085"
"2021/01/02","02:06","0.96","-","1.06"
"2021/01/02","02:12","0.966","-","1.045"
"2021/01/02","02:18","0.97","-","1.053"
"2021/01/02","02:24","0.972","-","1.073"
"2021/01/02","02:30","0.972","-","1.079"
"2021/01/02","02:36","0.971","-","1.095"
"2021/01/02","02:42","0.967","-","1.068"
"2021/01/02","02:48","0.962","-","1.07"
"2021/01/02","02:54","0.954","-","1.097"
"2021/01/02","03:00","0.945","-","1.104"
"2021/01/02","03:06","0.934","-","1.068"
"2021/01/02","03:12","0.921","-","1.067"
"2021/01/02","03:18","0.906","-","1.093"
"2021/01/02","03:24","0.89","-","1.105"
"2021/01/02","03:30","0.872","-","1.001"
"2021/01/02","03:36","0.852","-","0.963"
"2021/01/02","03:42","0.831","-","0.98"
"2021/01/02","03:48","0.809","-","0.961"
"2021/01/02","03:54","0.786","-","0.973"
"2021/01/02","04:00","0.761","-","1"
"2021/01/02","04:06","0.735","-","0.97"
"2021/01/02","04:12","0.708","-","0.949"
"2021/01/02","04:18","0.68","-","0.917"
"2021/01/02","04:24","0.652","-","0.83"
"2021/01/02","04:30","0.622","-","0.843"
"2021/01/02","04:36","0.593","-","0.826"
"2021/01/02","04:42","0.562","-","0.793"
"2021/01/02","04:48","0.532","-","0.797"
"2021/01/02","04:54","0.501","-","0.753"
"2021/01/02","05:00","0.469","-","0.704"
"2021/01/02","05:06","0.438","-","0.66"
"2021/01/02","05:12","0.407","-","0.635"
"2021/01/02","05:18","0.376","-","0.563"
"2021/01/02","05:24","0.346","-","0.59"
"2021/01/02","05:30","0.315","-","0.613"
"2021/01/02","05:36","0.286","-","0.535"
"2021/01/02","05:42","0.256","-","0.541"
"2021/01/02","05:48","0.228","-","0.483"
"2021/01/02","05:54","0.2","-","0.449"
"2021/01/02","06:00","0.174","-","0.431"
"2021/01/02","06:06","0.148","-","0.414"
"2021/01/02","06:12","0.124","-","0.431"
"2021/01/02","06:18","0.1","-","0.405"
"2021/01/02","06:24","0.078","-","0.367"
"2021/01/02","06:30","0.057","-","0.315"
"2021/01/02","06:36","0.038","-","0.297"
"2021/01/02","06:42","0.02","-","0.284"
"2021/01/02","06:48","0.004","-","0.266"
"2021/01/02","06:54","-0.011","-","0.252"
"2021/01/02","07:00","-0.024","-","0.229"
"2021/01/02","07:06","-0.035","-","0.245"
"2021/01/02","07:12","-0.045","-","0.253"
"2021/01/02","07:18","-0.053","-","0.238"
"2021/01/02","07:24","-0.06","-","0.245"
"2021/01/02","07:30","-0.065","-","0.241"
"2021/01/02","07:36","-0.068","-","0.241"
"2021/01/02","07:42","-0.07","-","0.238"
"2021/01/02","07:48","-0.07","-","0.235"
"2021/01/02","07:54","-0.069","-","0.228"
"2021/01/02","08:00","-0.067","-","0.251"
"2021/01/02","08:06","-0.063","-","0.227"
"2021/01/02","08:12","-0.057","-","0.206"
"2021/01/02","08:18","-0.051","-","0.24"
"2021/01/02","08:24","-0.044","-","0.262"
"2021/01/02","08:30","-0.035","-","0.24"
"2021/01/02","08:36","-0.025","-","0.239"
"2021/01/02","08:42","-0.015","-","0.265"
"2021/01/02","08:48","-0.003","-","0.269"
"2021/01/02","08:54","0.009","-","0.324"
"2021/01/02","09:00","0.022","-","0.304"
"2021/01/02","09:06","0.035","-","0.341"
"2021/01/02","09:12","0.05","-","0.336"
"2021/01/02","09:18","0.065","-","0.349"
"2021/01/02","09:24","0.08","-","0.398"
"2021/01/02","09:30","0.096","-","0.41"
"2021/01/02","09:36","0.112","-","0.372"
"2021/01/02","09:42","0.129","-","0.436"
"2021/01/02","09:48","0.147","-","0.441"
"2021/01/02","09:54","0.165","-","0.437"
"2021/01/02","10:00","0.183","-","0.458"
"2021/01/02","10:06","0.202","-","0.475"
"2021/01/02","10:12","0.221","-","0.448"
"2021/01/02","10:18","0.241","-","0.518"
"2021/01/02","10:24","0.261","-","0.551"
"2021/01/02","10:30","0.281","-","0.554"
"2021/01/02","10:36","0.302","-","0.592"
"2021/01/02","10:42","0.323","-","0.589"
"2021/01/02","10:48","0.345","-","0.628"
"2021/01/02","10:54","0.367","-","0.66"
"2021/01/02","11:00","0.39","-","0.684"
"2021/01/02","11:06","0.413","-","0.727"
"2021/01/02","11:12","0.436","-","0.763"
"2021/01/02","11:18","0.46","-","0.773"
"2021/01/02","11:24","0.484","-","0.823"
"2021/01/02","11:30","0.509","-","0.826"
"2021/01/02","11:36","0.534","-","0.823"
"2021/01/02","11:42","0.559","-","0.818"
"2021/01/02","11:48","0.584","-","0.889"
"2021/01/02","11:54","0.61","-","0.914"
"2021/01/02","12:00","0.636","-","0.944"
"2021/01/02","12:06","0.661","-","0.954"
"2021/01/02","12:12","0.687","-","1.004"
"2021/01/02","12:18","0.713","-","1.009"
"2021/01/02","12:24","0.739","-","1.049"
"2021/01/02","12:30","0.764","-","1.083"
"2021/01/02","12:36","0.79","-","1.093"
"2021/01/02","12:42","0.815","-","1.122"
"2021/01/02","12:48","0.839","-","1.131"
"2021/01/02","12:54","0.864","-","1.146"
"2021/01/02","13:00","0.887","-","1.17"
"2021/01/02","13:06","0.91","-","1.165"
"2021/01/02","13:12","0.932","-","1.183"
"2021/01/02","13:18","0.954","-","1.214"
"2021/01/02","13:24","0.974","-","1.242"
"2021/01/02","13:30","0.993","-","1.291"
"2021/01/02","13:36","1.012","-","1.312"
"2021/01/02","13:42","1.029","-","1.312"
"2021/01/02","13:48","1.044","-","1.315"
"2021/01/02","13:54","1.059","-","1.331"
"2021/01/02","14:00","1.072","-","1.351"
"2021/01/02","14:06","1.083","-","1.347"
"2021/01/02","14:12","1.093","-","1.35"
"2021/01/02","14:18","1.101","-","1.367"
"2021/01/02","14:24","1.107","-","1.39"
"2021/01/02","14:30","1.112","-","1.395"
"2021/01/02","14:36","1.114","-","1.389"
"2021/01/02","14:42","1.115","-","1.358"
"2021/01/02","14:48","1.115","-","1.345"
"2021/01/02","14:54","1.112","-","1.36"
"2021/01/02","15:00","1.107","-","1.342"
"2021/01/02","15:06","1.101","-","1.312"
"2021/01/02","15:12","1.093","-","1.311"
"2021/01/02","15:18","1.083","-","1.273"
"2021/01/02","15:24","1.071","-","1.283"
"2021/01/02","15:30","1.057","-","1.249"
"2021/01/02","15:36","1.042","-","1.197"
"2021/01/02","15:42","1.025","-","1.172"
"2021/01/02","15:48","1.007","-","1.142"
"2021/01/02","15:54","0.987","-","1.122"
"2021/01/02","16:00","0.966","-","1.12"
"2021/01/02","16:06","0.943","-","1.075"
"2021/01/02","16:12","0.919","-","1.016"
"2021/01/02","16:18","0.894","-","1"
"2021/01/02","16:24","0.868","-","0.993"
"2021/01/02","16:30","0.841","-","0.975"
"2021/01/02","16:36","0.813","-","0.922"
"2021/01/02","16:42","0.785","-","0.911"
"2021/01/02","16:48","0.755","-","0.863"
"2021/01/02","16:54","0.725","-","0.83"
"2021/01/02","17:00","0.694","-","0.789"
"2021/01/02","17:06","0.663","-","0.712"
"2021/01/02","17:12","0.632","-","0.669"
"2021/01/02","17:18","0.6","-","0.619"
"2021/01/02","17:24","0.568","-","0.595"
"2021/01/02","17:30","0.537","-","0.574"
"2021/01/02","17:36","0.505","-","0.529"
"2021/01/02","17:42","0.473","-","0.501"
"2021/01/02","17:48","0.442","-","0.432"
"2021/01/02","17:54","0.41","-","0.406"
"2021/01/02","18:00","0.38","-","0.385"
"2021/01/02","18:06","0.35","-","0.349"
"2021/01/02","18:12","0.32","-","0.338"
"2021/01/02","18:18","0.291","-","0.283"
"2021/01/02","18:24","0.263","-","0.253"
"2021/01/02","18:30","0.236","-","0.259"
"2021/01/02","18:36","0.21","-","0.22"
"2021/01/02","18:42","0.185","-","0.193"
"2021/01/02","18:48","0.161","-","0.143"
"2021/01/02","18:54","0.138","-","0.132"
"2021/01/02","19:00","0.117","-","0.11"
"2021/01/02","19:06","0.097","-","0.11"
"2021/01/02","19:12","0.078","-","0.082"
"2021/01/02","19:18","0.06","-","0.058"
"2021/01/02","19:24","0.044","-","0.047"
"2021/01/02","19:30","0.03","-","0.025"
"2021/01/02","19:36","0.017","-","0.03"
"2021/01/02","19:42","0.005","-","0.014"
"2021/01/02","19:48","-0.005","-","0.029"
"2021/01/02","19:54","-0.014","-","0.032"
"2021/01/02","20:00","-0.022","-","0.005"
"2021/01/02","20:06","-0.028","-","0.04"
"2021/01/02","20:12","-0.033","-","0.028"
"2021/01/02","20:18","-0.036","-","0.039"
"2021/01/02","20:24","-0.039","-","0.037"
"2021/01/02","20:30","-0.04","-","0.012"
"2021/01/02","20:36","-0.04","-","0.027"
"2021/01/02","20:42","-0.039","-","0.022"
"2021/01/02","20:48","-0.037","-","0.033"
"2021/01/02","20:54","-0.034","-","0.02"
"2021/01/02","21:00","-0.031","-","0.026"
"2021/01/02","21:06","-0.026","-","0.003"
"2021/01/02","21:12","-0.021","-","0.039"
"2021/01/02","21:18","-0.016","-","0.036"
"2021/01/02","21:24","-0.009","-","0.034"
"2021/01/02","21:30","-0.002","-","0.05"
"2021/01/02","21:36","0.006","-","0.033"
"2021/01/02","21:42","0.014","-","0.052"
"2021/01/02","21:48","0.022","-","0.056"
"2021/01/02","21:54","0.031","-","0.065"
"2021/01/02","22:00","0.041","-","0.072"
"2021/01/02","22:06","0.051","-","0.068"
"2021/01/02","22:12","0.062","-","0.087"
"2021/01/02","22:18","0.073","-","0.092"
"2021/01/02","22:24","0.084","-","0.11"
"2021/01/02","22:30","0.096","-","0.118"
"2021/01/02","22:36","0.109","-","0.119"
"2021/01/02","22:42","0.122","-","0.123"
"2021/01/02","22:48","0.136","-","0.112"
"2021/01/02","22:54","0.151","-","0.137"
"2021/01/02","23:00","0.166","-","0.158"
"2021/01/02","23:06","0.182","-","0.18"
"2021/01/02","23:12","0.198","-","0.182"
"2021/01/02","23:18","0.215","-","0.196"
"2021/01/02","23:24","0.233","-","0.225"
"2021/01/02","23:30","0.251","-","0.238"
"2021/01/02","23:36","0.27","-","0.269"
"2021/01/02","23:42","0.29","-","0.268"
"2021/01/02","23:48","0.311","-","0.291"
"2021/01/02","23:54","0.332","-","0.332"
"2021/01/03","00:00","0.354","-","0.344"
"2021/01/03","00:06","0.377","-","0.346"
"2021/01/03","00:12","0.4","-","0.361"
"2021/01/03","00:18","0.423","-","0.379"
"2021/01/03","00:24","0.448","-","0.394"
"2021/01/03","00:30","0.472","-","0.411"
"2021/01/03","00:36","0.497","-","0.468"
"2021/01/03","00:42","0.522","-","0.488"
"2021/01/03","00:48","0.548","-","0.519"
"2021/01/03","00:54","0.574","-","0.537"
"2021/01/03","01:00","0.6","-","0.581"
"2021/01/03","01:06","0.625","-","0.606"
"2021/01/03","01:12","0.651","-","0.632"
"2021/01/03","01:18","0.676","-","0.657"
"2021/01/03","01:24","0.701","-","0.67"
"2021/01/03","01:30","0.726","-","0.699"
"2021/01/03","01:36","0.75","-","0.757"
"2021/01/03","01:42","0.774","-","0.778"
"2021/01/03","01:48","0.797","-","0.813"
"2021/01/03","01:54","0.819","-","0.843"
"2021/01/03","02:00","0.839","-","0.881"
"2021/01/03","02:06","0.859","-","0.922"
"2021/01/03","02:12","0.878","-","0.945"
"2021/01/03","02:18","0.895","-","0.938"
"2021/01/03","02:24","0.911","-","0.964"
"2021/01/03","02:30","0.926","-","0.99"
"2021/01/03","02:36","0.939","-","1.007"
"2021/01/03","02:42","0.95","-","1.036"
"2021/01/03","02:48","0.96","-","1.023"
"2021/01/03","02:54","0.967","-","1.024"
"2021/01/03","03:00","0.973","-","1.025"
"2021/01/03","03:06","0.977","-","1.034"
"2021/01/03","03:12","0.98","-","1.034"
"2021/01/03","03:18","0.98","-","1.018"
"2021/01/03","03:24","0.978","-","1.045"
"2021/01/03","03:30","0.975","-","1.051"
"2021/01/03","03:36","0.969","-","1.046"
"2021/01/03","03:42","0.962","-","1.055"
"2021/01/03","03:48","0.953","-","1.048"
"2021/01/03","03:54","0.941","-","1.061"
"2021/01/03","04:00","0.929","-","1.049"
"2021/01/03","04:06","0.914","-","1.048"
"2021/01/03","04:12","0.898","-","1.042"
"2021/01/03","04:18","0.88","-","1.012"
"2021/01/03","04:24","0.86","-","0.998"
"2021/01/03","04:30","0.839","-","0.992"
"2021/01/03","04:36","0.817","-","0.959"
"2021/01/03","04:42","0.793","-","0.934"
"2021/01/03","04:48","0.768","-","0.936"
"2021/01/03","04:54","0.743","-","0.919"
"2021/01/03","05:00","0.716","-","0.883"
"2021/01/03","05:06","0.688","-","0.872"
"2021/01/03","05:12","0.659","-","0.837"
"2021/01/03","05:18","0.63","-","0.814"
"2021/01/03","05:24","0.6","-","0.784"
"2021/01/03","05:30","0.57","-","0.754"
"2021/01/03","05:36","0.539","-","0.732"
"2021/01/03","05:42","0.508","-","0.702"
"2021/01/03","05:48","0.477","-","0.643"
"2021/01/03","05:54","0.446","-","0.615"
"2021/01/03","06:00","0.415","-","0.577"
"2021/01/03","06:06","0.384","-","0.538"
"2021/01/03","06:12","0.353","-","0.513"
"2021/01/03","06:18","0.323","-","0.488"
"2021/01/03","06:24","0.293","-","0.439"
"2021/01/03","06:30","0.264","-","0.431"
"2021/01/03","06:36","0.236","-","0.389"
"2021/01/03","06:42","0.209","-","0.351"
"2021/01/03","06:48","0.183","-","0.347"
"2021/01/03","06:54","0.157","-","0.286"
"2021/01/03","07:00","0.133","-","0.251"
"2021/01/03","07:06","0.11","-","0.268"
"2021/01/03","07:12","0.089","-","0.234"
"2021/01/03","07:18","0.068","-","0.191"
"2021/01/03","07:24","0.05","-","0.175"
"2021/01/03","07:30","0.033","-","0.167"
"2021/01/03","07:36","0.017","-","0.162"
"2021/01/03","07:42","0.003","-","0.125"
"2021/01/03","07:48","-0.009","-","0.106"
"2021/01/03","07:54","-0.019","-","0.08"
"2021/01/03","08:00","-0.028","-","0.098"
"2021/01/03","08:06","-0.036","-","0.094"
"2021/01/03","08:12","-0.041","-","0.087"
"2021/01/03","08:18","-0.045","-","0.094"
"2021/01/03","08:24","-0.047","-","0.101"
"2021/01/03","08:30","-0.048","-","0.102"
"2021/01/03","08:36","-0.047","-","0.114"
"2021/01/03","08:42","-0.045","-","0.077"
"2021/01/03","08:48","-0.042","-","0.119"
"2021/01/03","08:54","-0.037","-","0.127"
"2021/01/03","09:00","-0.031","-","0.137"
"2021/01/03","09:06","-0.024","-","0.138"
"2021/01/03","09:12","-0.016","-","0.16"
"2021/01/03","09:18","-0.007","-","0.158"
"2021/01/03","09:24","0.003","-","0.167"
"2021/01/03","09:30","0.014","-","0.183"
"2021/01/03","09:36","0.026","-","0.216"
"2021/01/03","09:42","0.038","-","0.233"
"2021/01/03","09:48","0.051","-","0.248"
"2021/01/03","09:54","0.064","-","0.279"
"2021/01/03","10:00","0.078","-","0.288"
"2021/01/03","10:06","0.092","-","0.275"
"2021/01/03","10:12","0.107","-","0.319"
"2021/01/03","10:18","0.122","-","0.35"
"2021/01/03","10:24","0.138","-","0.36"
"2021/01/03","10:30","0.153","-","0.404"
"2021/01/03","10:36","0.169","-","0.427"
"2021/01/03","10:42","0.186","-","0.456"
"2021/01/03","10:48","0.202","-","0.458"
"2021/01/03","10:54","0.219","-","0.493"
"2021/01/03","11:00","0.237","-","0.518"
"2021/01/03","11:06","0.254","-","0.531"
"2021/01/03","11:12","0.272","-","0.558"
"2021/01/03","11:18","0.291","-","0.597"
"2021/01/03","11:24","0.31","-","0.59"
"2021/01/03","11:30","0.329","-","0.638"
"2021/01/03","11:36","0.348","-","0.677"
"2021/01/03","11:42","0.368","-","0.668"
"2021/01/03","11:48","0.389","-","0.706"
"2021/01/03","11:54","0.41","-","0.713"
"2021/01/03","12:00","0.431","-","0.732"
